Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000191450.jpg, 22, 3, 2, 4.736 s
000000191450.jpg, 22, 4, 0, 3.747 s
000000191450.jpg, 22, 4, 1, 3.391 s
000000191450.jpg, 22, 4, 2, 2.264 s
000000191450.jpg, 22, 4, 3, 5.143 s
000000191450.jpg, 22, 5, 0, 0.955 s
000000191450.jpg, 22, 5, 1, 4.655 s
000000191450.jpg, 22, 5, 2, 2.423 s
000000191450.jpg, 22, 5, 3, 5.927 s
000000191450.jpg, 22, 5, 4, 10.398 s
'000000191450.jpg', 73.306
000000201227.jpg, 23, 1, 0, 23.381 s
000000201227.jpg, 23, 2, 0, 1.387 s
000000201227.jpg, 23, 2, 1, 4.911 s
000000201227.jpg, 23, 3, 0, 1.507 s
000000201227.jpg, 23, 3, 1, 1.679 s
000000201227.jpg, 23, 3, 2, 3.871 s
000000201227.jpg, 23, 4, 0, 1.835 s
000000201227.jpg, 23, 4, 1, 1.615 s
000000201227.jpg, 23, 4, 2, 3.103 s
000000201227.jpg, 23, 4, 3, 6.999 s
000000201227.jpg, 23, 5, 0, 4.995 s
000000201227.jpg, 23, 5, 1, 2.479 s
000000201227.jpg, 23, 5, 2, 6.215 s
000000201227.jpg, 23, 5, 3, 4.670 s
000000201227.jpg, 23, 5, 4, 12.488 s
000000201227.jpg, 23, 5, 4, 19.631 s
'000000201227.jpg', 93.897
000000203107.jpg, 24, 1, 0, 15.979 s
000000203107.jpg, 24, 2, 0, 0.955 s
000000203107.jpg, 24, 2, 1, 13.575 s
000000203107.jpg, 24, 3, 0, 1.676 s
000000203107.jpg, 24, 3, 1, 2.862 s
000000203107.jpg, 24, 3, 2, 6.272 s
000000203107.jpg, 24, 4, 0, 0.827 s
000000203107.jpg, 24, 4, 1, 1.895 s
000000203107.jpg, 24, 4, 2, 3.319 s
000000203107.jpg, 24, 4, 3, 6.471 s
000000203107.jpg, 24, 4, 3, 9.775 s
000000203107.jpg, 24, 5, 0, 0.955 s
000000203107.jpg, 24, 5, 1, 7.551 s
000000203107.jpg, 24, 5, 2, 3.695 s
000000203107.jpg, 24, 5, 3, 3.366 s
000000203107.jpg, 24, 5, 4, 9.238 s
'000000203107.jpg', 86.447
000000205461.jpg, 25, 1, 0, 17.012 s
000000205461.jpg, 25, 2, 0, 5.755 s
000000205461.jpg, 25, 2, 1, 4.536 s
000000205461.jpg, 25, 3, 0, 2.604 s
000000205461.jpg, 25, 3, 1, 2.047 s
000000205461.jpg, 25, 3, 2, 17.455 s
000000205461.jpg, 25, 4, 0, 2.091 s
000000205461.jpg, 25, 4, 1, 3.319 s
000000205461.jpg, 25, 4, 2, 4.367 s
000000205461.jpg, 25, 4, 3, 9.135 s
000000205461.jpg, 25, 5, 0, 1.635 s
000000205461.jpg, 25, 5, 1, 3.351 s
000000205461.jpg, 25, 5, 2, 4.791 s
000000205461.jpg, 25, 5, 3, 3.656 s
000000205461.jpg, 25, 5, 4, 6.911 s
'000000205461.jpg', 94.488
000000216415.jpg, 26, 1, 0, 15.107 s
000000216415.jpg, 26, 2, 0, 1.211 s
000000216415.jpg, 26, 2, 1, 7.271 s
000000216415.jpg, 26, 3, 0, 2.220 s
000000216415.jpg, 26, 3, 1, 4.295 s
000000216415.jpg, 26, 3, 2, 7.008 s
000000216415.jpg, 26, 4, 0, 0.835 s
000000216415.jpg, 26, 4, 1, 3.207 s
000000216415.jpg, 26, 4, 2, 2.360 s
000000216415.jpg, 26, 4, 3, 6.287 s
000000216415.jpg, 26, 4, 3, 14.191 s
000000216415.jpg, 26, 5, 0, 1.131 s
000000216415.jpg, 26, 5, 1, 2.711 s
000000216415.jpg, 26, 5, 2, 2.103 s
000000216415.jpg, 26, 5, 3, 6.767 s
000000216415.jpg, 26, 5, 4, 19.687 s
'000000216415.jpg', 95.287
000000224342.jpg, 27, 1, 0, 30.233 s
000000224342.jpg, 27, 2, 0, 1.819 s
000000224342.jpg, 27, 2, 1, 5.696 s
000000224342.jpg, 27, 3, 0, 7.298 s
000000224342.jpg, 27, 3, 1, 2.455 s
000000224342.jpg, 27, 3, 2, 10.663 s
000000224342.jpg, 27, 4, 0, 4.819 s
000000224342.jpg, 27, 4, 1, 3.975 s
000000224342.jpg, 27, 4, 2, 4.008 s
000000224342.jpg, 27, 4, 3, 15.014 s
000000224342.jpg, 27, 5, 0, 1.363 s
000000224342.jpg, 27, 5, 1, 20.487 s
000000224342.jpg, 27, 5, 2, 27.479 s
000000224342.jpg, 27, 5, 3, 20.223 s
000000224342.jpg, 27, 5, 4, 37.887 s
'000000224342.jpg', 200.868
000000231512.jpg, 28, 1, 0, 8.700 s
000000231512.jpg, 28, 2, 0, 1.691 s
000000231512.jpg, 28, 2, 1, 4.703 s
000000231512.jpg, 28, 3, 0, 1.620 s
000000231512.jpg, 28, 3, 1, 4.359 s
000000231512.jpg, 28, 3, 2, 8.247 s
000000231512.jpg, 28, 4, 0, 1.955 s
000000231512.jpg, 28, 4, 1, 4.895 s
000000231512.jpg, 28, 4, 2, 2.263 s
000000231512.jpg, 28, 4, 3, 17.007 s
000000231512.jpg, 28, 5, 0, 1.635 s
000000231512.jpg, 28, 5, 1, 4.343 s
000000231512.jpg, 28, 5, 2, 2.599 s
000000231512.jpg, 28, 5, 3, 7.807 s
000000231512.jpg, 28, 5, 4, 8.143 s
'000000231512.jpg', 112.104
000000255610.jpg, 29, 1, 0, 15.516 s
000000255610.jpg, 29, 2, 0, 1.587 s
000000255610.jpg, 29, 2, 1, 17.551 s
000000255610.jpg, 29, 3, 0, 1.292 s
000000255610.jpg, 29, 3, 1, 9.327 s
000000255610.jpg, 29, 3, 2, 10.167 s
000000255610.jpg, 29, 4, 0, 0.763 s
000000255610.jpg, 29, 4, 1, 3.864 s
000000255610.jpg, 29, 4, 2, 8.270 s
000000255610.jpg, 29, 4, 3, 15.264 s
000000255610.jpg, 29, 5, 0, 0.955 s
000000255610.jpg, 29, 5, 1, 4.775 s
000000255610.jpg, 29, 5, 2, 7.359 s
000000255610.jpg, 29, 5, 3, 8.175 s
000000255610.jpg, 29, 5, 4, 11.288 s
'000000255610.jpg', 121.440
000000260963.jpg, 30, 1, 0, 23.940 s
000000260963.jpg, 30, 2, 0, 1.924 s
000000260963.jpg, 30, 2, 1, 8.719 s
000000260963.jpg, 30, 3, 0, 4.835 s
000000260963.jpg, 30, 3, 1, 1.863 s
000000260963.jpg, 30, 3, 2, 21.927 s
000000260963.jpg, 30, 4, 0, 1.275 s
000000260963.jpg, 30, 4, 1, 5.919 s
000000260963.jpg, 30, 4, 2, 3.151 s
