Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000216415.jpg, 26, 5, 4, 4.304 s
'000000216415.jpg', 96.753
000000224342.jpg, 27, 1, 0, 35.759 s
000000224342.jpg, 27, 2, 0, 1.376 s
000000224342.jpg, 27, 2, 1, 5.479 s
000000224342.jpg, 27, 3, 0, 1.128 s
000000224342.jpg, 27, 3, 1, 1.168 s
000000224342.jpg, 27, 3, 2, 4.520 s
000000224342.jpg, 27, 4, 0, 1.616 s
000000224342.jpg, 27, 4, 1, 2.752 s
000000224342.jpg, 27, 4, 2, 1.336 s
000000224342.jpg, 27, 4, 3, 2.151 s
000000224342.jpg, 27, 5, 0, 0.920 s
000000224342.jpg, 27, 5, 1, 2.360 s
000000224342.jpg, 27, 5, 2, 1.584 s
000000224342.jpg, 27, 5, 3, 1.879 s
000000224342.jpg, 27, 5, 4, 4.072 s
'000000224342.jpg', 74.280
000000231512.jpg, 28, 1, 0, 4.497 s
000000231512.jpg, 28, 1, 0, 4.561 s
000000231512.jpg, 28, 2, 0, 2.215 s
000000231512.jpg, 28, 2, 1, 4.535 s
000000231512.jpg, 28, 3, 0, 3.263 s
000000231512.jpg, 28, 3, 1, 2.575 s
000000231512.jpg, 28, 3, 2, 15.312 s
000000231512.jpg, 28, 4, 0, 9.183 s
000000231512.jpg, 28, 4, 1, 5.864 s
000000231512.jpg, 28, 4, 2, 7.696 s
000000231512.jpg, 28, 4, 3, 5.056 s
000000231512.jpg, 28, 5, 0, 4.024 s
000000231512.jpg, 28, 5, 1, 7.431 s
000000231512.jpg, 28, 5, 2, 46.536 s
000000231512.jpg, 28, 5, 3, 4.504 s
000000231512.jpg, 28, 5, 4, 5.840 s
'000000231512.jpg', 135.459
000000255610.jpg, 29, 1, 0, 12.913 s
000000255610.jpg, 29, 2, 0, 2.712 s
000000255610.jpg, 29, 2, 1, 6.392 s
000000255610.jpg, 29, 3, 0, 0.952 s
000000255610.jpg, 29, 3, 0, 0.960 s
000000255610.jpg, 29, 3, 1, 1.271 s
000000255610.jpg, 29, 3, 2, 9.920 s
000000255610.jpg, 29, 4, 0, 4.279 s
000000255610.jpg, 29, 4, 1, 1.120 s
000000255610.jpg, 29, 4, 2, 1.192 s
000000255610.jpg, 29, 4, 3, 6.568 s
000000255610.jpg, 29, 5, 0, 1.496 s
000000255610.jpg, 29, 5, 1, 0.696 s
000000255610.jpg, 29, 5, 2, 0.895 s
000000255610.jpg, 29, 5, 3, 1.847 s
000000255610.jpg, 29, 5, 4, 8.799 s
'000000255610.jpg', 72.290
000000260963.jpg, 30, 1, 0, 42.680 s
000000260963.jpg, 30, 2, 0, 2.224 s
000000260963.jpg, 30, 2, 1, 5.871 s
000000260963.jpg, 30, 3, 0, 1.039 s
000000260963.jpg, 30, 3, 1, 0.791 s
000000260963.jpg, 30, 3, 2, 11.464 s
000000260963.jpg, 30, 4, 0, 0.984 s
000000260963.jpg, 30, 4, 1, 0.816 s
000000260963.jpg, 30, 4, 2, 0.759 s
000000260963.jpg, 30, 4, 3, 5.432 s
000000260963.jpg, 30, 5, 0, 0.959 s
000000260963.jpg, 30, 5, 1, 0.543 s
000000260963.jpg, 30, 5, 2, 0.783 s
000000260963.jpg, 30, 5, 3, 0.928 s
000000260963.jpg, 30, 5, 4, 6.663 s
'000000260963.jpg', 88.689
000000266168.jpg, 31, 1, 0, 18.194 s
000000266168.jpg, 31, 2, 0, 1.376 s
000000266168.jpg, 31, 2, 1, 9.248 s
000000266168.jpg, 31, 3, 0, 1.128 s
000000266168.jpg, 31, 3, 1, 1.063 s
000000266168.jpg, 31, 3, 2, 3.784 s
000000266168.jpg, 31, 4, 0, 1.559 s
000000266168.jpg, 31, 4, 1, 1.688 s
000000266168.jpg, 31, 4, 2, 1.047 s
